Date,Operating_Income,Expenses,Assets,Liabilities,Equity,Revenue,Cash_Flow,Net_Income,Debt_to_Equity,ROA,Profit_Margin,Interest_Expense,Tax_Expense,Dividend_Payout
2031-07-11,2249444.55,1562227.09,167129085.9,88117132.52,29322629.87,9475787.45,1545876.77,687217.47,3.01,0.0,0.07,1425120.07,1423009.2,1691904.32
2031-07-12,4388170.3,2868811.97,248145538.3,301920604.2,40597467.74,8777901.28,2590207.37,1519358.33,7.44,0.01,0.17,1351913.43,600080.12,747440.66
2031-07-13,5854080.18,1130509.29,157631046.9,294628643.9,79552861.6,11291344.84,3041176.12,4723570.89,3.7,0.03,0.42,373349.14,275754.27,2851857.03
2031-07-14,2683393.74,2519121.3,138243970.7,116178584.9,46288956.99,14685124.64,7363238.41,164272.44,2.51,0.0,0.01,959208.69,174401.71,1260450.29
2031-07-15,3519811.84,3629602.43,199106153.2,25850058.84,67187292.12,2139298.87,5467384.35,-109790.59,0.38,0.0,-0.05,921020.85,946948.47,1242842.58
2031-07-16,3928597.28,1312589.05,182950149.9,156888889.1,38150019.03,2540526.48,811229.94,2616008.23,4.11,0.01,1.03,328718.48,339521.12,983806.65
2031-07-17,9296868.12,1358094.74,471631020.4,72894746.51,22855776.83,2210605.17,1940120.64,7938773.37,3.19,0.02,3.59,346728.33,327301.09,1701780.24
2031-07-18,4474923.74,4180851.61,314496212.4,384014966.0,75250546.87,10664785.7,7884908.58,294072.13,5.1,0.0,0.03,1805311.42,1363347.35,2692888.65
2031-07-19,2389264.44,2209036.01,98611589.36,23161578.05,58626687.86,3798830.73,4769787.38,180228.43,0.4,0.0,0.05,1476660.03,393118.04,847317.38
2031-07-20,8324155.18,2935833.51,363154603.2,178295014.8,86329831.15,2084036.65,7199783.7,5388321.67,2.07,0.01,2.59,1821232.18,982886.1,1130339.97
2031-07-21,5524483.51,1654532.53,209647081.3,224566138.4,45379351.68,14926293.93,6711394.02,3869950.98,4.95,0.02,0.26,1666582.43,433983.67,575368.76
2031-07-22,7862128.17,3503974.55,105351482.8,372302039.0,37578954.04,13147897.9,5725167.41,4358153.62,9.91,0.04,0.33,777863.93,1296634.32,897197.41
2031-07-23,2000777.34,3585043.79,432488917.2,58685399.52,12741731.77,13263501.39,6972197.17,-1584266.45,4.61,0.0,-0.12,1711585.94,78131.81,2281986.78
2031-07-24,5577136.22,3123687.02,277763838.3,383297914.6,38904593.74,4270413.42,2807593.17,2453449.2,9.85,0.01,0.57,579413.21,64455.39,2674479.42
2031-07-25,7941433.12,3721875.03,86413677.37,69647890.65,85899355.1,7577810.8,5007091.13,4219558.09,0.81,0.05,0.56,1201606.4,799841.24,974222.94
2031-07-26,6680247.63,4230119.63,181769916.5,167306546.1,62824285.59,4469169.77,1409772.49,2450128.0,2.66,0.01,0.55,1116118.99,1064315.41,2030774.76
2031-07-27,7264268.17,2308689.11,257242773.8,343132240.4,72179557.89,7872613.19,2575655.99,4955579.06,4.75,0.02,0.63,116376.1,514823.0,1273647.04
2031-07-28,5664966.87,2379950.52,295262113.5,277569016.1,63937190.45,7034567.35,2959129.96,3285016.35,4.34,0.01,0.47,903104.58,1132355.59,1168056.86
2031-07-29,4203754.11,3755390.51,310992704.3,304028874.5,35053163.35,5644351.78,4694135.99,448363.6,8.67,0.0,0.08,249390.75,716467.49,345481.39
2031-07-30,2021261.69,3969104.92,455792896.5,357690450.5,48911160.38,10742594.41,2317652.71,-1947843.23,7.31,0.0,-0.18,869874.57,1415763.1,606881.47
2031-07-31,8890890.73,929908.91,301389078.4,60049422.88,13623220.27,3265769.62,5939947.93,7960981.82,4.41,0.03,2.44,412113.85,714467.31,195119.64
2031-08-01,7950865.53,680491.36,422712163.6,374511447.8,89612819.94,12382525.14,5696816.83,7270374.16,4.18,0.02,0.59,1897755.1,79176.5,2020878.39
2031-08-02,3519811.84,3629602.43,199106153.2,25850058.84,67187292.12,2139298.87,5467384.35,-109790.59,0.38,0.0,-0.05,921020.85,946948.47,1242842.58
2031-08-03,2797064.04,2058556.97,140420159.9,64132804.88,31738315.75,7160898.11,5684349.98,738507.06,2.02,0.01,0.1,932283.74,1423969.43,2592042.36
2031-08-04,5513646.65,2424979.1,294006742.5,129215646.7,82252984.13,9562576.42,4385078.24,3088667.55,1.57,0.01,0.32,590770.82,1295180.2,1541785.11
2031-08-05,5833958.88,3280312.58,459332068.8,203555085.1,20472263.66,11327044.88,2290638.28,2553646.3,9.94,0.01,0.23,430557.06,814519.97,2124172.37
2031-08-06,6606014.28,4008130.13,209923055.9,314116723.7,27698822.65,7626029.3,3662844.63,2597884.15,11.34,0.01,0.34,1909301.63,1222844.88,717265.25
2031-08-07,7269857.41,885462.12,340620073.8,58975825.78,57694652.82,3592472.21,5466741.19,6384395.29,1.02,0.02,1.78,937145.92,1402043.77,2734468.89
2031-08-08,2076348.21,3750201.19,128677382.3,128597751.1,16027625.08,11543966.37,2870759.84,-1673852.98,8.02,-0.01,-0.14,542470.38,925499.5,2194883.17
2031-08-09,5707880.6,2744996.69,397405614.3,90731641.15,45288421.92,9482714.57,3072700.34,2962883.91,2.0,0.01,0.31,777461.95,435102.02,254960.35
2031-08-10,4568885.04,4344732.92,128696646.7,318758147.9,40956191.79,5107862.99,3738553.21,224152.12,7.78,0.0,0.04,203567.63,137990.45,821936.22
2031-08-11,5217945.78,2712175.46,235294493.7,34793386.06,55952268.17,3819835.9,4622879.41,2505770.32,0.62,0.01,0.66,1031593.73,449025.81,2041217.73
2031-08-12,7994322.24,4084417.81,256235288.7,269519808.0,79250400.47,7460143.06,3395382.02,3909904.43,3.4,0.02,0.52,1075683.95,378800.0,309465.11
2031-08-13,9473183.28,1223419.53,307342522.1,71024443.34,51258828.17,4948044.13,1609687.51,8249763.75,1.39,0.03,1.67,1019366.8,1199618.07,1550884.95
2031-08-14,4693571.44,1971649.23,477738973.7,247113947.4,13772369.5,7301114.45,573706.64,2721922.22,17.94,0.01,0.37,1222645.91,780353.05,1653013.56
2031-08-15,5528226.33,3687633.4,89870193.36,167502968.3,82342440.14,12197271.15,2822687.83,1840592.93,2.03,0.02,0.15,378555.77,466733.67,2842453.26
2031-08-16,4884935.92,636741.77,445540505.1,269567304.1,69559995.92,6984162.83,5780235.89,4248194.15,3.88,0.01,0.61,860626.75,761151.19,1537396.37
2031-08-17,7790885.87,1085388.08,176984183.6,92240906.92,69550053.37,3650277.38,2620740.93,6705497.79,1.33,0.04,1.84,383825.11,813884.89,915114.27
2031-08-18,8660230.04,4725804.64,437616498.4,160529037.3,70977845.25,6410968.48,1893327.16,3934425.4,2.26,0.01,0.61,1718004.66,514898.86,876833.39
2031-08-19,7245536.0,1543761.93,420090068.2,61964108.1,84912718.57,2886426.06,799609.8,5701774.07,0.73,0.01,1.98,1241016.06,388755.91,680985.48
2031-08-20,1506729.48,788940.22,342938060.2,33687150.95,65361622.65,7405641.38,3628732.09,717789.26,0.52,0.0,0.1,1708891.5,1368900.71,1483276.55
2031-08-21,2389264.44,2209036.01,98611589.36,23161578.05,58626687.86,3798830.73,4769787.38,180228.43,0.4,0.0,0.05,1476660.03,393118.04,847317.38
2031-08-22,9769553.27,3363936.12,409061371.8,181586710.5,93988457.9,5397329.23,3712638.5,6405617.15,1.93,0.02,1.19,476573.13,514086.37,1097540.95
2031-08-23,8402835.19,4107776.37,457764464.6,105927625.9,34971821.18,2311301.45,3419064.64,4295058.81,3.03,0.01,1.86,255683.03,1212775.23,2309894.89
2031-08-24,6736869.11,4674885.27,65890109.72,26440112.66,12702340.48,9626110.94,2993200.19,2061983.84,2.08,0.03,0.21,814060.32,489013.03,476370.6
2031-08-25,7283455.43,642137.65,461790530.8,68589384.46,65031725.01,9790890.73,6376261.27,6641317.77,1.05,0.01,0.68,769805.56,383088.61,2990381.51
2031-08-26,2550878.84,1619214.23,439053624.3,137719386.5,19293850.8,5018920.98,3934252.21,931664.61,7.14,0.0,0.19,1700168.09,1371786.49,577123.58
2031-08-27,8517722.46,2100527.22,196104167.1,132210387.7,67273685.34,7053442.52,2120235.8,6417195.24,1.97,0.03,0.91,1501119.74,566481.22,1182301.37
2031-08-28,6686534.91,3621570.02,289589307.0,234732418.7,43065165.58,7340254.53,3453163.56,3064964.89,5.45,0.01,0.42,964418.07,741862.25,811309.98
2031-08-29,6842892.72,4089015.95,280626192.0,127341922.7,55114808.02,8754951.79,6698484.57,2753876.77,2.31,0.01,0.31,733269.73,1368058.1,1902246.83
2031-08-30,8273083.42,2342352.43,256910190.7,213964345.8,10752731.37,3168399.07,1965935.0,5930730.98,19.9,0.02,1.87,1896858.71,1208669.11,1151491.32
2031-08-31,6563962.57,1458971.17,258769619.0,65030996.97,51249123.51,8176168.35,5758231.91,5104991.4,1.27,0.02,0.62,1598936.53,791712.18,1044185.28
2031-09-01,6781773.5,3887224.88,469900999.1,130391712.2,66159863.7,9866163.74,2757247.4,2894548.63,1.97,0.01,0.29,1282839.28,701895.86,1403836.83
2031-09-02,2033531.42,3215518.67,52477609.62,91645430.18,75834681.76,7728643.48,4058261.86,-1181987.25,1.21,-0.02,-0.15,1749386.5,567248.6,1522779.37
2031-09-03,1913243.89,3615244.54,347616775.0,37803725.24,87222094.39,9612328.47,6325988.28,-1702000.65,0.43,0.0,-0.18,750228.5,237144.43,2041872.64
2031-09-04,8890890.73,929908.91,301389078.4,60049422.88,13623220.27,3265769.62,5939947.93,7960981.82,4.41,0.03,2.44,412113.85,714467.31,195119.64
2031-09-05,2757186.89,846289.41,415296404.6,290957499.2,73665730.0,2272143.53,1746914.98,1910897.48,3.95,0.0,0.84,1613142.37,977093.46,166836.56
2031-09-06,9879756.21,3994685.84,302550254.7,306620689.9,91759109.67,12798095.89,3655524.22,5885070.37,3.34,0.02,0.46,341509.93,292077.76,1064801.52
2031-09-07,1635118.73,3283751.2,499256380.1,368644620.4,22967090.74,9034479.72,5572987.77,-1648632.48,16.05,0.0,-0.18,185235.06,52071.1,1928707.22
2031-09-08,1406968.03,2535432.28,344431648.6,105231523.7,99109796.15,9156911.85,4317192.8,-1128464.25,1.06,0.0,-0.12,612510.69,473207.41,309891.54
2031-09-09,6971515.92,4321380.43,133338005.5,124944432.0,99786546.77,9037867.47,6856607.25,2650135.49,1.25,0.02,0.29,1964628.34,828445.76,2914937.28
2031-09-10,3291765.89,3235572.92,101227277.1,243992516.0,61573798.06,12663293.15,2435807.32,56192.98,3.96,0.0,0.0,1099298.5,1328154.44,1244848.42
2031-09-11,3051416.46,2413460.77,361472603.8,325686138.9,80376397.94,12298485.53,872044.31,637955.69,4.05,0.0,0.05,347608.82,146656.75,297229.67
2031-09-12,7327170.63,4614344.63,137580130.3,74283109.17,78284378.9,6205895.36,4767166.12,2712826.0,0.95,0.02,0.44,605592.6,1337994.68,878650.22
2031-09-13,5267564.46,2662639.6,274215057.0,385851973.1,70659478.73,6981799.76,5623357.14,2604924.86,5.46,0.01,0.37,554095.59,395281.02,1273495.85
2031-09-14,8646826.52,1397941.03,85732963.09,316640052.6,69572226.94,7544496.71,3011587.18,7248885.49,4.55,0.08,0.96,879947.56,510025.8,2752387.72
2031-09-15,8219772.83,1318676.59,468767846.6,34994622.5,60461046.54,14728970.22,1613800.86,6901096.24,0.58,0.01,0.47,1685470.68,152297.59,1220085.55
2031-09-16,4568885.04,4344732.92,128696646.7,318758147.9,40956191.79,5107862.99,3738553.21,224152.12,7.78,0.0,0.04,203567.63,137990.45,821936.22
2031-09-17,9586459.25,1659573.0,418578581.2,120823932.3,91392379.75,4233782.98,6580126.78,7926886.25,1.32,0.02,1.87,986111.73,1227353.23,1850889.92
2031-09-18,6660485.62,3346798.52,256184099.0,392853161.1,42526340.12,9460256.05,1502717.41,3313687.1,9.24,0.01,0.35,1924696.87,779543.65,103724.83
2031-09-19,4887505.17,746427.37,301002537.8,31763200.55,74686565.61,5864733.66,7161435.12,4141077.79,0.43,0.01,0.71,1146084.21,1154804.84,2819343.38
2031-09-20,2537988.29,2950200.94,262622009.8,97000400.97,96230620.8,14246756.85,3847447.7,-412212.65,1.01,0.0,-0.03,1548156.27,677512.27,1693904.67
2031-09-21,1751506.45,3274926.42,86776405.59,156259815.4,99960193.29,11501314.5,4063312.74,-1523419.97,1.56,-0.02,-0.13,1878709.78,154016.25,1816242.93
2031-09-22,8339152.86,2339303.77,412666430.1,294414429.5,58209093.94,9840951.56,2281124.79,5999849.09,5.06,0.01,0.61,696907.92,1454969.38,167955.57
2031-09-23,4568885.04,4344732.92,128696646.7,318758147.9,40956191.79,5107862.99,3738553.21,224152.12,7.78,0.0,0.04,203567.63,137990.45,821936.22
2031-09-24,1916042.25,4997361.77,323190310.4,266431831.7,19528688.64,12784315.3,2500959.12,-3081319.51,13.64,-0.01,-0.24,1700822.64,239971.2,1017488.68
2031-09-25,5513646.65,2424979.1,294006742.5,129215646.7,82252984.13,9562576.42,4385078.24,3088667.55,1.57,0.01,0.32,590770.82,1295180.2,1541785.11
2031-09-26,5680612.19,4985934.13,421730433.6,93957057.95,47076228.55,9335013.62,1558992.98,694678.06,2.0,0.0,0.07,1496934.18,752109.05,2602035.25
2031-09-27,5938604.1,1495442.49,347136223.9,338948627.1,47007236.62,3371284.56,1741248.31,4443161.62,7.21,0.01,1.32,416423.18,1310834.69,1330136.66
2031-09-28,1782282.59,2737286.44,92235778.17,98026516.71,47590029.62,2697252.29,2672959.88,-955003.85,2.06,-0.01,-0.35,981238.67,1323466.08,979336.69
2031-09-29,2884143.91,2782556.64,293314314.5,184451414.3,42630381.69,11940462.36,2821021.62,101587.27,4.33,0.0,0.01,1443733.82,1234350.39,1205325.96
2031-09-30,2033531.42,3215518.67,52477609.62,91645430.18,75834681.76,7728643.48,4058261.86,-1181987.25,1.21,-0.02,-0.15,1749386.5,567248.6,1522779.37
2031-10-01,2162434.74,637936.26,436179673.9,36120473.32,62010200.14,3141247.08,546378.67,1524498.48,0.58,0.0,0.49,1623469.21,499549.33,328225.87
2031-10-02,3291765.89,3235572.92,101227277.1,243992516.0,61573798.06,12663293.15,2435807.32,56192.98,3.96,0.0,0.0,1099298.5,1328154.44,1244848.42
2031-10-03,1837924.91,4097371.46,117576050.4,332563221.9,39072461.12,11795137.44,7815577.76,-2259446.55,8.51,-0.02,-0.19,603824.41,708240.31,1984605.37
2031-10-04,8523821.08,3168229.71,251874783.9,20514377.77,86729267.91,14622223.24,2639043.52,5355591.38,0.24,0.02,0.37,1082817.12,1292692.09,1867456.51
2031-10-05,2227343.28,3303349.63,208568726.0,147531972.6,57830942.28,13436781.23,4578403.03,-1076006.35,2.55,-0.01,-0.08,573056.11,1432870.26,1235457.59
2031-10-06,4204870.53,2272389.83,398245845.1,132970500.3,83320390.42,8644477.3,6501031.87,1932480.71,1.6,0.0,0.22,328915.46,1417799.66,260463.92
2031-10-07,6770328.7,2960138.36,409271153.2,280351037.8,48350911.42,5036375.69,3793479.96,3810190.34,5.8,0.01,0.76,1790689.15,777090.14,2156624.04
2031-10-08,2916677.45,1447979.85,329417855.4,151229941.9,76143326.27,5733875.72,2204457.9,1468697.6,1.99,0.0,0.26,672233.62,629593.35,354381.16
2031-10-09,5801149.83,2349628.11,79899729.96,44322411.71,47766464.45,12114601.98,6019403.05,3451521.71,0.93,0.04,0.28,970589.13,719619.4,2511564.39
2031-10-10,9367278.87,3308670.09,401342713.7,190361241.0,73788908.97,2902123.12,4509194.14,6058608.79,2.58,0.02,2.09,960478.38,1275990.68,979514.98
2031-10-11,6318036.49,2642226.81,227514325.4,373106660.4,72517686.3,3256382.85,3703287.84,3675809.68,5.15,0.02,1.13,1833195.65,659361.92,2712632.42
2031-10-12,8817392.15,2659724.76,166379375.7,308334976.4,24461162.62,4063577.92,4020551.31,6157667.4,12.61,0.04,1.52,734686.54,310494.27,2109123.48
2031-10-13,4580700.39,3930283.11,277819726.8,60244205.67,89139719.41,14498416.06,5700331.54,650417.28,0.68,0.0,0.04,792676.21,974236.69,1222445.03
2031-10-14,2911052.0,4643788.47,195950188.9,30463953.55,72455463.15,4514659.46,4338353.42,-1732736.48,0.42,-0.01,-0.38,564844.6,624278.99,1576428.82
2031-10-15,4139814.4,1381000.94,496767577.6,95722727.86,96917248.88,8667371.65,1296603.71,2758813.46,0.99,0.01,0.32,627293.33,799821.0,106807.67
2031-10-16,5883801.71,1251652.76,161005489.0,177184216.5,14679041.68,9500760.96,964598.89,4632148.95,12.07,0.03,0.49,1841836.41,559979.24,2888110.98
2031-10-17,5766855.21,1608809.15,79993418.25,111934038.5,13508138.86,11014487.66,5984379.42,4158046.06,8.29,0.05,0.38,1998765.57,327040.1,930151.2
2031-10-18,9870854.09,2384467.36,489143189.7,47480260.6,26912834.27,5308257.31,3877627.89,7486386.72,1.76,0.02,1.41,1829372.64,1153458.68,588477.6
2031-10-19,4530196.41,3721212.34,335363962.2,296281569.4,63647375.97,5330489.69,5085062.42,808984.06,4.66,0.0,0.15,874074.97,1271704.03,919368.5
2031-10-20,3181687.59,829381.66,282457682.8,339124610.5,48561211.35,8767069.88,2559994.02,2352305.93,6.98,0.01,0.27,707469.61,234298.79,1380448.63
2031-10-21,2631097.6,4704962.12,371314690.0,114072712.7,46019104.83,2711525.19,4830150.51,-2073864.53,2.48,-0.01,-0.76,1068066.86,227598.05,2165008.78
2031-10-22,1109390.27,3627418.49,390538177.6,359755835.0,31373070.11,13791545.49,1945072.97,-2518028.22,11.47,-0.01,-0.18,1903634.23,779455.27,2332339.69
2031-10-23,7361716.09,614238.6,405513696.3,222686918.9,85250593.29,10872921.97,2749231.95,6747477.49,2.61,0.02,0.62,1920145.03,1085239.02,1347510.13
2031-10-24,8184656.61,2229469.91,315656460.7,159758675.4,96482813.22,7219003.13,5106396.83,5955186.7,1.66,0.02,0.82,1747322.05,968985.76,2035505.04
2031-10-25,2077859.19,4406640.14,435063242.2,300396294.2,24509693.08,11165531.78,1044991.91,-2328780.96,12.26,-0.01,-0.21,1538161.01,1402339.75,2480133.94
2031-10-26,2558816.83,3551072.69,403203639.7,94416571.97,23222973.12,12666338.6,4862911.46,-992255.86,4.07,0.0,-0.08,137337.82,876771.46,1813656.67
2031-10-27,1518028.84,2388772.93,238456993.6,142234596.1,32470205.75,6099728.66,3499872.64,-870744.09,4.38,0.0,-0.14,272369.68,362140.12,1588960.04
2031-10-28,5625905.4,4871277.92,358847238.5,164596729.8,59202611.39,8500757.37,3383868.6,754627.48,2.78,0.0,0.09,200369.2,338448.18,1561277.51
2031-10-29,6520736.76,860516.81,113320187.6,107558331.6,10925604.63,4267320.47,3018622.73,5660219.95,9.84,0.05,1.33,1955330.36,653302.47,196936.95
2031-10-30,2021261.69,3969104.92,455792896.5,357690450.5,48911160.38,10742594.41,2317652.71,-1947843.23,7.31,0.0,-0.18,869874.57,1415763.1,606881.47
2031-10-31,5217945.78,2712175.46,235294493.7,34793386.06,55952268.17,3819835.9,4622879.41,2505770.32,0.62,0.01,0.66,1031593.73,449025.81,2041217.73
2031-11-01,4210779.94,2483432.36,273633567.3,236363397.3,11631163.69,5289342.43,3010917.81,1727347.58,20.32,0.01,0.33,1199637.31,438668.42,101164.48
2031-11-02,1874588.44,3323774.58,377820804.7,269794323.2,68377506.11,7209154.17,3102517.52,-1449186.14,3.95,0.0,-0.2,1214543.3,479456.31,845578.66
2031-11-03,9103762.51,1724653.12,280499864.4,229950367.6,89930637.0,8499466.9,3062308.35,7379109.4,2.56,0.03,0.87,1934352.41,606827.66,2449751.48
2031-11-04,4884935.92,636741.77,445540505.1,269567304.1,69559995.92,6984162.83,5780235.89,4248194.15,3.88,0.01,0.61,860626.75,761151.19,1537396.37
2031-11-05,9287851.6,4714725.62,187137992.9,146938987.0,61986857.89,6120254.08,3397157.79,4573125.99,2.37,0.02,0.75,1626023.97,1305185.3,1596243.05
2031-11-06,9059709.06,3966833.38,391729218.1,391377005.0,26455400.19,10896085.24,3329013.37,5092875.68,14.79,0.01,0.47,1928442.31,1209553.2,2043736.53
2031-11-07,8576458.99,1655494.55,479777230.2,250558055.4,12319263.89,2002951.5,757826.44,6920964.44,20.34,0.01,3.46,467344.54,748892.63,855932.51
2031-11-08,4014150.53,4478929.09,443164367.1,182488506.8,22191358.31,8615622.91,5077820.45,-464778.55,8.22,0.0,-0.05,1181537.4,1340819.97,265684.89
2031-11-09,9445064.11,771203.26,458424951.2,122906404.7,95208062.02,6485218.92,6757435.97,8673860.86,1.29,0.02,1.34,1274395.63,1365821.61,1978727.41
2031-11-10,7847065.44,4235989.39,229398362.5,309483312.7,45046444.51,8220868.81,5073595.71,3611076.05,6.87,0.02,0.44,1398515.89,645683.77,407777.06
2031-11-11,2053603.15,2342003.03,344378570.7,31084510.19,66459604.16,12367682.59,4983560.1,-288399.88,0.47,0.0,-0.02,292214.68,637251.59,2276940.14
2031-11-12,7708955.27,3067743.86,423179059.7,129235432.7,94463394.24,13038274.26,3583582.52,4641211.41,1.37,0.01,0.36,134354.08,751505.5,957683.22
2031-11-13,1910104.09,640103.37,487402398.3,129776276.8,41609744.86,13991645.69,3580486.58,1270000.71,3.12,0.0,0.09,544011.85,1381856.22,2952432.17
2031-11-14,8438117.19,1956245.99,162295789.9,384851529.7,35077875.68,6655816.31,5882571.18,6481871.21,10.97,0.04,0.97,1264920.85,723307.86,2721701.46
2031-11-15,1910104.09,640103.37,487402398.3,129776276.8,41609744.86,13991645.69,3580486.58,1270000.71,3.12,0.0,0.09,544011.85,1381856.22,2952432.17
2031-11-16,2450991.59,1706286.38,77607332.2,355716609.9,69105653.62,8503620.96,4654949.42,744705.2,5.15,0.01,0.09,1939821.22,1185130.5,1627125.33
2031-11-17,1640697.84,3353025.66,184426508.1,227699314.0,90056737.99,8652196.81,3843691.62,-1712327.83,2.53,-0.01,-0.2,649385.64,673255.32,124228.64
2031-11-18,1407045.6,3041785.1,228641682.7,205781176.1,45267343.59,13568873.89,7382354.58,-1634739.5,4.55,-0.01,-0.12,1929191.91,109569.43,2189082.32
2031-11-19,1309496.69,1301161.85,284431089.8,309522688.8,58681450.35,8079855.76,3142452.91,8334.84,5.27,0.0,0.0,720803.89,1098116.85,447303.9
2031-11-20,1913243.89,3615244.54,347616775.0,37803725.24,87222094.39,9612328.47,6325988.28,-1702000.65,0.43,0.0,-0.18,750228.5,237144.43,2041872.64
2031-11-21,6770328.7,2960138.36,409271153.2,280351037.8,48350911.42,5036375.69,3793479.96,3810190.34,5.8,0.01,0.76,1790689.15,777090.14,2156624.04
2031-11-22,5700189.34,1294376.14,379882083.2,217232266.5,29010864.83,5852235.42,3784249.15,4405813.2,7.49,0.01,0.75,567055.32,1124280.65,327180.83
2031-11-23,2679130.53,4768039.88,362765853.0,201200518.0,10478212.81,7285676.99,3290616.91,-2088909.35,19.2,-0.01,-0.29,677096.59,1104386.07,1999230.66
2031-11-24,9997459.06,3736408.0,55673383.99,271185416.6,97126874.33,4582379.5,2873428.48,6261051.06,2.79,0.11,1.37,1536989.18,185604.18,509265.74
