Fecha,Ingreso_Total,Gastos_Operativos,Ingreso_Operativo,Gastos_Financieros,Impuestos,Ingreso_Neto,Dividendos,Activos,Pasivos,Patrimonio_Neto,Flujo_Efectivo,Ratio_deuda_patrimonio,ROA,Margen_Utilidad
2029-11-30,4714802.16,2379113.49,4380246.57,781610.77,1303384.33,2001133.08,1374449.59,336331109.3,25583487.69,34931127.19,6781043.9,0.73,0.01,0.42
2029-12-01,9235519.57,3094324.14,9746038.74,965576.89,,6651714.6,1647489.1,236358388.6,312190657.2,68871946.33,6588550.39,4.53,0.03,
2029-12-02,3602689.13,3912184.38,1928114.82,1331688.21,132793.66,-1984069.56,2037256.41,167767557.7,321186144.2,22710118.9,2783678.18,14.14,-0.01,-0.55
2029-12-03,2177871.39,1819164.79,5704595.46,951146.15,,3885430.68,,61615358.13,239366031.1,68348620.67,1603724.38,3.5,0.06,1.78
2029-12-04,8777901.28,2868811.97,4388170.3,1351913.43,600080.12,1519358.33,,248145538.3,301920604.2,40597467.74,2590207.37,7.44,0.01,0.17
2029-12-05,3795628.81,1308573.99,9137428.25,206260.07,1007681.1,7828854.26,398543.82,354279902.9,379894453.5,24796497.62,6291140.21,,0.02,2.06
2029-12-06,10759905.68,4378035.29,1670955.79,206806.42,1404347.84,-2707079.5,,102364879.1,200707494.2,66558381.1,4973503.07,3.02,-0.03,-0.25
2029-12-07,7285676.99,4768039.88,2679130.53,677096.59,1104386.07,2754910.734271937,,362765853.0,201200518.0,10478212.81,3290616.91,19.2,-0.01,-0.29
2029-12-08,13568873.89,3041785.1,1407045.6,1929191.91,109569.43,-1634739.5,2189082.32,228641682.7,205781176.1,45267343.59,7382354.58,4.55,-0.01,-0.12
2029-12-09,3055985.25,1133856.59,1585464.34,454521.18,1328371.26,451607.75,233600.59,349210276.0,393925002.0,32081708.27,,12.28,0.0,
2029-12-10,2523711.74,4448573.88,2559648.88,1366173.88,684783.14,-1888925.0,,316869950.4,390193888.7,44703783.33,4115130.05,,-0.01,-0.75
2029-12-11,4619868.91,3179232.58,2663690.1,1203436.4,849947.55,-515542.48,2455999.61,368935114.0,150130232.0,66827702.91,1315119.05,2.25,0.0,-0.11
2029-12-12,12142764.43,649413.99,9553703.36,1447662.64,266629.11,8904289.37,988093.81,419946422.3,328133860.8,15954867.0,1225209.2,20.57,0.02,0.73
2029-12-13,5864733.66,746427.37,4887505.17,1146084.21,1154804.84,4141077.79,2819343.38,301002537.8,31763200.55,74686565.61,7161435.12,0.43,0.01,0.71
2029-12-14,2002951.5,1655494.55,8576458.99,467344.54,748892.63,6920964.44,855932.51,479777230.2,250558055.4,12319263.89,757826.44,20.34,0.01,3.46
2029-12-15,2333965.38,4627911.09,7533601.11,357917.12,220377.67,2905690.02,571245.4,372345524.6,123135564.6,,1395357.59,1.46,0.01,
2029-12-16,11501314.5,3274926.42,1751506.45,1878709.78,154016.25,-1523419.97,1816242.93,86776405.59,156259815.4,99960193.29,4063312.74,1.56,-0.02,-0.13
2029-12-17,14112625.24,1745725.09,7796235.3,358506.85,1068812.89,6050510.21,2686278.61,252657940.5,124147204.0,48696185.78,6899878.9,2.55,0.02,0.43
2029-12-18,10829113.39,4090161.42,9725233.9,1702993.01,857228.42,5635072.48,1976944.62,335346814.1,78834872.79,60133646.19,6246841.05,1.31,0.02,0.52
2029-12-19,9518676.92,2666850.58,,1905530.52,,3358787.67,527613.73,268113329.2,111351586.9,45807913.27,7750296.05,2.43,0.01,0.35
2029-12-20,6491251.1,4960258.82,3578871.27,1621554.39,838052.42,-1381387.55,1837904.8,376907771.8,207288542.1,12856938.88,,16.12,0.0,
2029-12-21,6455502.03,1733248.49,9662025.65,1792850.38,323324.79,2754910.734271937,2837719.71,422392053.0,270245396.0,90021513.15,3063867.81,3.0,0.02,1.23
2029-12-22,11712017.47,968488.62,1572025.15,502257.31,64568.12,2754910.734271937,1905393.25,420116253.6,76542468.37,89430388.91,1851189.86,0.86,0.0,0.05
2029-12-23,8767069.88,829381.66,3181687.59,707469.61,234298.79,2352305.93,1380448.63,277716767.9475541,339124610.5,48561211.35,2559994.02,6.98,,0.27
2029-12-24,4408599.05,803077.71,9914546.28,125234.29,,2754910.734271937,,394480804.6,290454666.2,95630034.31,2991293.92,,0.02,2.07
2029-12-25,9475787.45,1562227.09,,1425120.07,1423009.2,687217.47,1691904.32,167129085.9,209501197.07378653,29322629.87,1545876.77,3.01,0.0,0.07
2029-12-26,10291063.84,3675088.28,7409612.99,233130.52,197678.53,3734524.72,1507241.25,86977250.36,209501197.07378653,80536442.6,1973652.25,1.74,0.04,0.36
2029-12-27,7585753.72,2016031.06,5218238.44,1594773.73,107358.38,3202207.38,505189.64,350563999.5,362737274.8,93576750.59,4839063.64,3.88,0.01,0.42
2029-12-28,10291063.84,3675088.28,7409612.99,1050212.3440771175,197678.53,3734524.72,1507241.25,86977250.36,140182656.9,80536442.6,1973652.25,1.74,0.04,0.36
2029-12-29,5196016.75,599555.98,5547271.35,1757549.67,368114.61,4947715.37,1782662.74,457814561.2,378606605.3,26674331.98,5320830.6,14.19,0.01,0.95
2029-12-30,14297020.37,2937353.97,8746575.25,285459.07,1261103.89,5809221.28,2240637.19,498513584.2,383830247.2,56620725.98,2202339.05,6.78,0.01,0.41
2029-12-31,7439063.93,1589202.57,1664169.08,713975.91,329617.43,74966.51,2273014.53,157458295.1,209065143.8,25614644.53,1746387.5,8.16,0.0,0.01
2030-01-01,14854927.04,4550104.06,8097374.9,1379858.68,892404.45,3547270.85,211915.53,113961705.7,131105582.0,13545265.03,5293308.85,9.68,0.03,0.24
2030-01-02,6655816.31,1956245.99,8438117.19,1264920.85,723307.86,6481871.21,2721701.46,277716767.9475541,209501197.07378653,35077875.68,5882571.18,10.97,0.04,0.97
2030-01-03,11593362.32,3818755.62,6331731.12,1138305.09,439016.44,2512975.5,,93504402.34,139307352.6,19481093.6,2827313.62,7.15,0.03,0.22
2030-01-04,14394237.43,4960651.97,6276068.49,885964.49,755287.3,1315416.52,762434.97,125087090.8,367239608.7,29001334.83,4439886.98,12.66,0.01,0.09
2030-01-05,13731242.59,2728159.37,7332920.73,502954.35,55553.92,2754910.734271937,1117829.31,421272234.6,226903286.5,41978777.36,1097863.05,5.41,0.01,0.34
2030-01-06,11777486.33,582046.62,4706568.23,611934.95,327352.19,4124521.61,242969.02,366016444.7,54728764.81,,5807154.39,0.56,0.01,0.35
2030-01-07,2774632.27,4216175.38,4493529.34,860677.59,456659.84,277353.96,2233010.05,103251285.9,75975156.83,37581712.12,5124664.84,2.02,0.0,0.1
2030-01-08,3795628.81,1308573.99,9137428.25,206260.07,1007681.1,7828854.26,398543.82,277716767.9475541,379894453.5,24796497.62,6291140.21,15.32,0.02,2.06
2030-01-09,9036511.44,3119767.07,4713559.09,1129829.07,490080.67,1593792.02,2535994.85,121508675.5,392834618.1,25794246.46,,15.23,0.01,0.18
2030-01-10,8475689.27,3055753.54,7718422.65,1203460.31,588342.83,4662669.11,627244.55,396150416.5,122749448.8,68890780.49,2915506.51,1.78,0.01,0.55
2030-01-11,11854525.47,2715250.35,6598780.3,1689235.5,649346.57,3883529.95,1040870.86,435081766.5,299088694.2,75970009.65,6363348.69,3.94,,0.33
2030-01-12,10723168.75,4418390.53,2679103.22,675824.95,274521.89,-1739287.31,1137739.36,156845060.8,115339357.4,69234384.19,6836480.64,1.67,-0.01,-0.16
2030-01-13,4551194.32,2938554.26,1757259.68,290294.5,914770.72,-1181294.58,2102784.41,381878761.8,209501197.07378653,18542614.31,4050767.45,2.19,0.0,-0.26
2030-01-14,13519119.41,3160739.46,3738180.19,1766528.89,,577440.73,1740667.19,497362712.6,165998550.9,24875604.11,7319016.02,,0.0,0.04
2030-01-15,14167184.23,4800431.74,7431363.3,1935089.67,159514.27,2630931.56,1566846.75,51448218.62,317615397.1,52219648.99,7434813.43,6.08,0.05,0.19
2030-01-16,13655470.56,3792152.85,8294979.98,1979338.11,1370709.63,2754910.734271937,2774692.55,326884111.3,342401644.1,17104546.27,7691539.05,20.02,,0.33
2030-01-17,13168452.85,1568944.96,4134299.2,370144.62,732683.81,2565354.24,,196296806.9,209501197.07378653,20492476.71,1778468.84,10.18,0.01,0.19
2030-01-18,12525775.47,3448588.91,9593787.53,566363.48,914292.7,6145198.61,1129052.6,407388799.1,171242011.3,25074198.02,7346006.0,,0.02,0.49
2030-01-19,2054436.77,2531241.61,9550557.7,1653861.94,125504.99,7019316.09,618639.1,78193941.55,263433769.8,22870101.04,2140787.81,11.52,0.09,3.42
2030-01-20,2523711.74,4448573.88,2559648.88,1366173.88,684783.14,-1888925.0,793712.16,316869950.4,390193888.7,44703783.33,4115130.05,8.73,-0.01,-0.75
2030-01-21,5517270.33,4180253.97,8353648.64,1671048.91,536633.4,4173394.67,256738.12,277716767.9475541,209501197.07378653,55218455.84,,5.43,0.03,0.76
2030-01-22,5033326.69,,6609683.14,1039304.54,749614.94,3086165.8,255372.02,489024590.4,353294420.8,26509797.68,4017805.61,13.33,0.01,0.61
2030-01-23,6620711.39,678284.71,9020288.02,975278.3,543323.34,8342003.31,1630655.11,445023535.2,179390237.7,20043370.0,6350360.65,,0.02,1.26
2030-01-24,4063577.92,2659724.76,8817392.15,734686.54,310494.27,6157667.4,2109123.48,166379375.7,308334976.4,24461162.62,4020551.31,12.61,0.04,1.52
2030-01-25,,2388772.93,1518028.84,272369.68,362140.12,-870744.09,1588960.04,238456993.6,142234596.1,32470205.75,3499872.64,4.38,0.0,-0.14
2030-01-26,3564726.49,1900884.65,2478392.18,171375.84,459867.67,577507.54,2483224.23,165923249.2,325934321.0,94467680.51,,3.45,0.0,0.16
2030-01-27,9075345.38,2248511.46,7925436.4,1936522.46,499278.32,5676924.94,1018147.06,266918476.2,241511901.6,66683858.9,5072614.31,3.62,0.02,0.63
2030-01-28,14525239.32,3795011.99,9086987.7,1050212.3440771175,,5291975.71,1273106.62,183441011.6,140682982.2,39397532.45,3050032.9,3.57,,0.36
2030-01-29,12164581.87,4862355.45,5433562.85,321030.28,1405491.96,571207.4,2649692.58,64935209.55,287850983.8,,2456369.34,,0.01,0.05
2030-01-30,14477283.27,3595485.75,3538311.15,1177031.02,1411142.99,-57174.6,1310600.02,377572688.1,385038250.7,50859092.01,5574629.25,7.57,0.0,0.0
2030-01-31,6001648.95,3388871.75,7500273.12,1672459.5,1167134.81,4111401.36,2296660.25,277716767.9475541,355042432.5,59488170.65,7868619.35,5.97,0.01,0.69
2030-02-01,3060783.36,4533511.18,4847869.17,870396.19,87466.51,314357.98,1513656.72,110824830.1,348919315.3,16669488.03,2734829.27,20.93,0.0,0.1
2030-02-02,9644006.02,1701627.22,4586542.61,1934658.68,741809.24,2884915.39,583806.14,404876734.1,256517183.8,87819302.97,3548124.02,,0.01,0.3
2030-02-03,9037867.47,4321380.43,,1964628.34,828445.76,2650135.49,2914937.28,133338005.5,124944432.0,,6856607.25,1.25,0.02,0.29
2030-02-04,10133864.86,4177839.96,8794575.01,1135166.88,,4616735.04,1397091.61,452295369.5,387401289.9,66042058.69,7715438.74,5.87,0.01,0.46
2030-02-05,14381027.78,634881.15,5026711.3,1701975.24,1262371.99,4391830.15,1421416.38,316949706.6,209501197.07378653,37295730.18,6046858.83,3.35,0.01,0.31
2030-02-06,14394237.43,4960651.97,6276068.49,885964.49,755287.3,1315416.52,762434.97,125087090.8,367239608.7,29001334.83,4439886.98,12.66,0.01,0.09
2030-02-07,14553306.68,1963355.29,3161310.57,1625125.07,489651.88,1197955.28,1518727.12,472237168.3,387473404.6,19400906.63,4333203.66,19.97,0.0,
2030-02-08,7053442.52,,8517722.46,1501119.74,566481.22,6417195.24,1182301.37,196104167.1,132210387.7,67273685.34,2120235.8,1.97,0.03,
2030-02-09,5126910.61,520844.1,2255444.75,1831128.95,724652.42,1734600.64,809675.23,77064054.17,28873796.6,24522652.09,2667263.94,1.18,0.02,0.34
2030-02-10,6635750.29,4614853.76,5405074.84,1583328.68,62318.59,790221.09,1678937.86,158540655.9,380121449.9,55635368.21,5553171.72,6.83,0.0,0.12
2030-02-11,14902690.06,4856870.43,7356180.04,340923.42,281122.58,2499309.62,263366.51,151392618.5,309183010.9,36231482.21,788006.58,,0.02,0.17
2030-02-12,7152064.13,1538014.15,2143544.61,981478.9,864721.59,605530.46,2597229.21,299788227.2,386129711.5,69314086.91,838635.23,,0.0,0.08
2030-02-13,10961035.36,4619697.34,6846696.09,1864650.5,777463.79,2226998.75,349140.13,331098606.0,209501197.07378653,30881636.23,4698084.96,11.02,0.01,0.2
2030-02-14,10723168.75,4418390.53,2679103.22,675824.95,,-1739287.31,1137739.36,156845060.8,115339357.4,69234384.19,6836480.64,1.67,-0.01,-0.16
2030-02-15,11555327.42,4102640.15,5173285.64,1050212.3440771175,763020.02,1070645.5,2814383.12,179212081.1,77606128.42,41057537.1,6308642.02,1.89,0.01,0.09
2030-02-16,4469169.77,4230119.63,6680247.63,1116118.99,1064315.41,2450128.0,2030774.76,181769916.5,167306546.1,62824285.59,1409772.49,,0.01,0.55
2030-02-17,4989918.8,2008387.59,3621062.26,465736.99,,1612674.67,2745538.23,378792729.6,167434968.8,75916094.42,1994147.64,2.21,0.0,0.32
2030-02-18,3999188.17,2473769.39,5967161.55,1050212.3440771175,697819.63,3493392.16,471745.41,370406309.2,291444121.6,38249026.89,2656334.0,,0.01,0.87
2030-02-19,7226353.82,4550083.89,5524111.21,1961915.35,779035.99,974027.32,1465276.49,277716767.9475541,174866351.8,28202876.25,6062204.66,6.2,0.01,0.13
2030-02-20,2655418.06,2038178.08,7799960.25,296602.62,1376951.29,5761782.16,962955.08,147217182.1,186876930.3,16184231.0,,11.55,0.04,2.17
2030-02-21,5196016.75,599555.98,5547271.35,1757549.67,368114.61,4947715.37,1782662.74,457814561.2,378606605.3,26674331.98,5320830.6,,0.01,0.95
2030-02-22,10387841.49,4229975.15,,396117.92,890618.82,1035679.62,,251174994.7,348812388.4,69284587.49,3290326.76,5.03,0.0,0.1
2030-02-23,9195133.09,3018419.08,5090869.58,816962.11,516445.23,2072450.51,1883218.74,258769119.6,98688807.5,79549427.77,1843729.39,1.24,0.01,0.23
2030-02-24,3041374.45,4244603.8,9650715.07,1824746.36,1463876.4,5406111.27,2767625.71,133014313.9,221270695.1,61685881.76,2068230.23,3.59,0.04,1.78
2030-02-25,10343653.72,4076642.97,6160940.99,1053552.11,1203539.37,2084298.02,1251841.97,112660417.0,81825902.65,,6171441.76,1.0,0.02,0.2
2030-02-26,12772487.78,3632092.78,8156675.75,518893.91,1009126.0,4524582.97,1859399.04,197119227.4,26669898.08,86264913.75,6249469.59,0.31,0.02,0.35
2030-02-27,10238250.8,2865605.82,4038536.54,1120823.78,63192.36,1172930.72,1603629.63,241737522.8,25439805.51,27547767.99,3836393.25,0.92,0.0,
2030-02-28,7658409.64,1595670.33,2118675.01,1330668.1,1054230.56,523004.68,429909.68,239822680.3,114382978.9,70398384.14,1354744.15,1.62,0.0,0.07
2030-03-01,4714802.16,2379113.49,4380246.57,781610.77,1303384.33,2001133.08,1374449.59,336331109.3,25583487.69,34931127.19,6781043.9,0.73,0.01,0.42
2030-03-02,6001648.95,3388871.75,,1672459.5,,4111401.36,2296660.25,405043322.0,355042432.5,59488170.65,7868619.35,5.97,0.01,0.69
2030-03-03,9725143.76,3397997.94,1049699.05,1316849.82,988903.7,-2348298.89,1960581.08,440625510.6,365592752.2,75109929.61,1975161.48,4.87,-0.01,-0.24
2030-03-04,4098951.84,3281700.8,6664587.74,949875.24,1162488.42,3382886.94,2818895.98,62225339.55,145994585.7,77569268.43,7910930.57,1.88,0.05,0.83
2030-03-05,9781318.91,4266559.98,8708408.57,1050212.3440771175,,4441848.59,1285888.98,149275378.7,276169512.3,22343363.93,2013462.11,12.36,0.03,0.45
2030-03-06,14960342.43,3165576.48,,1688549.91,1436171.09,3417209.48,,386971851.6,326686943.5,84785425.39,4237497.71,3.85,0.01,0.23
2030-03-07,14356926.67,2978858.17,7641072.25,1463366.63,179995.74,4662214.08,1876784.6,91845787.92,135107977.0,23254800.72,5077722.56,5.81,0.05,0.32
2030-03-08,5025468.54,4833170.94,3089914.26,893646.28,1403710.06,-1743256.68,1206085.55,473776570.2,122164335.5,19022100.74,5195410.32,6.42,0.0,-0.35
2030-03-09,4920546.17,3969148.3,4368437.16,912329.53,225675.42,399288.86,1371065.96,285525910.1,369002044.2,52126214.88,4264590.54,7.08,0.0,
2030-03-10,2362079.13,884788.39,1971022.84,1050212.3440771175,1181683.15,1086234.45,1954220.62,297288291.2,174881999.3,82343309.07,7331196.99,2.12,0.0,
2030-03-11,13568873.89,3041785.1,1407045.6,1929191.91,109569.43,-1634739.5,2189082.32,228641682.7,205781176.1,45267343.59,7382354.58,4.55,-0.01,-0.12
2030-03-12,2311301.45,4107776.37,8402835.19,255683.03,1212775.23,4295058.81,2309894.89,457764464.6,105927625.9,34971821.18,3419064.64,3.03,0.01,1.86
2030-03-13,7872613.19,2308689.11,7264268.17,116376.1,514823.0,4955579.06,1273647.04,257242773.8,343132240.4,72179557.89,2575655.99,4.75,0.02,0.63
2030-03-14,10715646.34,1236307.2,9555464.32,1959999.98,68591.39,8319157.13,2715556.71,457896854.0,273308182.0,43709341.9,2946653.8,6.25,0.02,0.78
2030-03-15,9518676.92,2666850.58,6025638.25,1905530.52,1400661.06,3358787.67,527613.73,268113329.2,111351586.9,45807913.27,7750296.05,2.43,0.01,0.35
2030-03-16,13252310.98,2303433.77,3528410.59,1050212.3440771175,1226625.61,1224976.81,2437084.39,496471106.7,255850982.3,81348230.22,,3.15,0.0,0.09
2030-03-17,7557064.87,2016514.29,9071095.69,1414661.99,1396336.24,7054581.4,2208680.47,277716767.9475541,70051710.86,12919910.14,5885106.34,5.42,0.07,0.93
2030-03-18,6635750.29,4614853.76,5405074.84,1583328.68,62318.59,790221.09,1678937.86,158540655.9,380121449.9,55635368.21,5553171.72,6.83,0.0,0.12
2030-03-19,7746434.47,3819120.36,7666917.56,941118.03,1147344.37,3847797.2,1212250.09,471824629.9,132214561.5,73462523.1,775347.08,1.8,0.01,0.5
2030-03-20,11991557.3,621931.97,,1453218.39,815857.7,3604259.59,2299315.84,128086031.7,67431909.31,40026555.63,3218764.88,1.68,0.03,0.3
2030-03-21,14622223.24,,8523821.08,1082817.12,1292692.09,5355591.38,1867456.51,251874783.9,20514377.77,86729267.91,2639043.52,0.24,0.02,0.37
2030-03-22,9856068.77,3430548.4,9878637.24,1717920.63,804334.21,6448088.84,674579.15,320865544.0,54985454.71,65064791.81,2312441.91,0.85,0.02,0.65
2030-03-23,14960342.43,3165576.48,6582785.96,1688549.91,1436171.09,3417209.48,669679.81,386971851.6,326686943.5,84785425.39,4237497.71,3.85,0.01,0.23
2030-03-24,3565815.42,609803.52,9699893.37,1498467.26,1349572.24,9090089.85,842461.4,138861720.4,210152435.4,74359014.52,,2.83,0.07,2.55
2030-03-25,6292027.35,3729189.95,,1173409.95,927353.32,2754910.734271937,2532003.21,277716767.9475541,319931282.4,88361960.99,5308145.78,3.62,0.02,0.92
2030-03-26,6896793.73,4407220.76,7213553.46,197326.16,351936.12,2806332.7,160637.59,459846572.7,209501197.07378653,14748873.21,4445705.1,2.69,0.01,0.41
2030-03-27,10343653.72,4076642.97,6160940.99,1053552.11,1203539.37,2084298.02,1251841.97,112660417.0,81825902.65,,6171441.76,1.0,0.02,0.2
2030-03-28,10750197.7,2918280.21,5104629.86,192656.01,682302.2,2186349.64,2695747.0,128886324.1,129913013.4,24917335.93,4584164.93,5.21,0.02,0.2
2030-03-29,2761348.97,4456032.38,1845837.46,1991725.84,498584.42,-2610194.93,1539336.04,392504691.7,164055738.5,92917676.1,2298649.64,1.77,-0.01,-0.95
2030-03-30,6344505.28,4643815.32,4386336.27,1647787.61,918566.01,-257479.05,1026809.34,294592197.8,234348131.0,63721962.15,3926660.54,3.68,0.0,-0.04
2030-03-31,3048000.27,760292.04,1465135.49,1299934.32,878258.73,704843.45,1674346.58,299401931.4,218092498.1,35786759.4,3868088.86,6.09,0.0,0.23
2030-04-01,14728970.22,1318676.59,8219772.83,1685470.68,,6901096.24,1220085.55,468767846.6,34994622.5,60461046.54,1613800.86,0.58,0.01,0.47
2030-04-02,6693971.44,4704651.57,1522752.51,1752422.18,527156.98,-3181899.06,833020.99,80425653.62,158545616.7,87288785.14,1083923.9,1.82,-0.04,-0.48
2030-04-03,11474114.71,582758.04,5669115.6,1294594.63,1020507.35,5086357.55,244364.9,252403092.0,209501197.07378653,91740563.98,7321613.55,3.29,0.02,0.44
2030-04-04,6939728.03,2251830.26,5821972.16,432084.44,886557.38,3570141.89,2563840.51,269708511.7,209501197.07378653,33765578.62,6114565.31,1.41,0.01,0.51
2030-04-05,10129292.21,588697.42,3978082.22,1838186.4,952734.33,3389384.8,507447.13,338437434.8,378735995.7,86947661.76,6507040.41,4.36,0.01,0.33
2030-04-06,4195160.02,3574616.13,5485979.79,263657.97,,2754910.734271937,139555.55,101719848.7,120424980.0,16160540.73,1442326.19,7.45,0.02,0.46
2030-04-07,4302069.32,,7771370.76,269998.93,1079188.32,6041702.89,1370297.6,348705358.8,155671150.7,25761082.61,938434.9,6.04,0.02,1.4
2030-04-08,9725143.76,3397997.94,1049699.05,1316849.82,988903.7,-2348298.89,1960581.08,440625510.6,209501197.07378653,75109929.61,1975161.48,,-0.01,-0.24
2030-04-09,2739458.17,2029437.34,3526951.26,1784531.34,1364956.54,1497513.93,711049.33,107643085.9,387098052.0,30598791.62,,12.65,0.01,0.55
2030-04-10,7557323.9,2365808.56,6962700.56,1050212.3440771175,831831.0,4596892.0,236477.47,277716767.9475541,134886634.8,25452451.69,3441633.45,5.3,0.01,0.61
2030-04-11,13381352.46,1049494.61,3491898.83,796447.26,,2442404.22,2827558.17,176684539.3,173720406.5,84119700.4,2867249.12,2.07,0.01,
2030-04-12,10253786.57,4523858.94,9302494.43,1728205.25,1423595.0,4778635.49,402992.92,336606042.9,169237682.4,24523062.25,5864917.33,6.9,0.01,0.47
2030-04-13,13482556.82,4928375.61,,1084229.16,690687.88,4982109.04,1165105.33,345272827.0,354459560.4,24058591.18,7419838.55,14.73,0.01,0.37
2030-04-14,14942395.71,1680188.2,2569297.86,813110.56,1074865.21,889109.66,328223.26,191933103.1,263380896.0,80022271.88,3850448.52,3.29,0.0,0.06
2030-04-15,7053442.52,2100527.22,8517722.46,1501119.74,566481.22,6417195.24,1182301.37,196104167.1,132210387.7,67273685.34,2120235.8,1.97,0.03,0.91
2030-04-16,12873748.5,3602870.38,3553983.15,1277206.93,1213851.55,-48887.23,1290516.07,277716767.9475541,249382136.2,41919958.45,3250091.6,5.95,0.0,0.0
2030-04-17,4397967.66,1791671.6,1624251.71,1668516.2,,-167419.89,209322.43,277716767.9475541,278255726.4,87598267.63,6267958.5,3.18,0.0,-0.04
2030-04-18,5874860.62,3759524.68,1162991.65,1982221.2,1228462.71,-2596533.02,438731.91,450543665.8,154681480.5,54328184.26,3200449.26,2.85,-0.01,-0.44
